customer_id,gender,is_senior_citizen,partner,dependents,partner_dependents,phone_service,internet_service,contract_type,payment_type,monthly_charges,total_charges,churn,tenure,avg charges,Check,Start Date,is_female,has_churned,has_phone,has_internet,has_phone_and_internet,Contract Type,Phone Service,Internet Service
4077-HWUYD,Male,0,Yes,Yes,3,2,1,2,Bank transfer (automatic),87.55,"6,463.15",No,73.82,87.55,TRUE,20150712,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
4078-SAYYN,Female,0,No,No,0,2,2,0,Electronic check,100.75,"1,129.75",Yes,11.21,100.75,TRUE,20200912,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4079-ULGFR,Male,0,No,No,0,1,0,0,Mailed check,20,275.70,No,13.79,20.00,TRUE,20200712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4079-VTGLK,Male,1,Yes,No,1,2,1,2,Electronic check,74.85,"2,181.75",No,29.15,74.85,TRUE,20190312,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
4079-WWQQQ,Male,0,No,No,0,0,1,2,Bank transfer (automatic),65.55,"4,807.45",No,73.34,65.55,TRUE,20150712,FALSE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
4080-IIARD,Female,0,Yes,No,1,2,1,0,Electronic check,76.2,981.45,No,12.88,76.20,TRUE,20200812,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
4080-OGPJL,Female,0,No,No,0,2,1,0,Electronic check,71.15,563.65,Yes,7.92,71.15,TRUE,20210112,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
4081-DYXAV,Female,0,No,No,0,0,1,1,Credit card (automatic),44.85,893.55,Yes,19.92,44.85,TRUE,20200112,TRUE,TRUE,FALSE,TRUE,FALSE,1 Year,No Phone Service,DSL
4083-BFNYK,Female,1,Yes,No,1,2,2,1,Credit card (automatic),95,"3,591.25",No,37.80,95.00,TRUE,20180712,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4083-EUGRJ,Male,0,No,No,0,1,0,0,Mailed check,20.25,178.50,Yes,8.81,20.25,TRUE,20201212,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4086-ATNFV,Female,0,Yes,Yes,3,1,1,1,Mailed check,60.8,"2,042.05",No,33.59,60.80,TRUE,20181112,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
4086-WITJG,Male,0,Yes,Yes,3,1,0,2,Credit card (automatic),19.7,"1,301.10",No,66.05,19.70,TRUE,20160212,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
4086-YQSNZ,Female,1,Yes,No,1,1,2,0,Electronic check,80.4,224.05,Yes,2.79,80.40,TRUE,20210612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4088-YLDSU,Male,0,Yes,No,1,2,2,1,Electronic check,104.15,"5,743.05",Yes,55.14,104.15,TRUE,20170112,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4090-KPJIP,Female,0,No,No,0,2,2,0,Electronic check,74.95,212.40,No,2.83,74.95,TRUE,20210612,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4091-TVOCN,Male,0,No,Yes,2,2,1,1,Credit card (automatic),78.75,"3,682.45",No,46.76,78.75,TRUE,20171012,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4092-OFQZS,Male,0,Yes,No,1,1,0,1,Mailed check,20.65,417.50,No,20.22,20.65,TRUE,20191212,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
4094-NSEDU,Female,1,No,No,0,2,2,0,Electronic check,94.25,"1,973.75",Yes,20.94,94.25,TRUE,20191212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4097-YODCF,Male,0,No,Yes,2,2,2,1,Electronic check,103.8,"3,470.80",No,33.44,103.80,TRUE,20181112,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4098-NAUKP,Male,1,Yes,Yes,3,2,2,0,Electronic check,84.65,"5,683.60",No,67.14,84.65,TRUE,20160112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4102-HLENU,Female,0,Yes,No,1,2,1,2,Mailed check,65.65,"4,322.85",No,65.85,65.65,TRUE,20160312,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
4102-OQUPX,Male,1,Yes,No,1,2,2,0,Electronic check,74.4,74.40,Yes,1.00,74.40,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4104-PVRPS,Male,0,Yes,No,1,1,1,0,Mailed check,53.6,"1,315.35",No,24.54,53.60,TRUE,20190812,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4106-HADHQ,Male,0,Yes,Yes,3,1,1,1,Credit card (automatic),80,"3,182.95",Yes,39.79,80.00,TRUE,20180512,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
4109-CYRBD,Male,1,Yes,No,1,2,1,0,Electronic check,51.6,"1,442.00",No,27.95,51.60,TRUE,20190512,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,DSL
4110-PFEUZ,Female,0,No,No,0,1,2,0,Mailed check,69.55,69.55,Yes,1.00,69.55,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4111-BNXIF,Female,0,Yes,Yes,3,0,1,2,Electronic check,59.55,"4,103.90",No,68.92,59.55,TRUE,20151212,TRUE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
4112-LUEIZ,Male,0,No,No,0,1,2,0,Electronic check,89.5,863.10,Yes,9.64,89.50,TRUE,20201112,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4114-QMKVN,Female,0,Yes,Yes,3,2,1,1,Bank transfer (automatic),68.75,"3,815.40",No,55.50,68.75,TRUE,20170112,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4115-BNPJY,Male,0,Yes,Yes,3,1,1,2,Mailed check,75.55,"2,054.40",No,27.19,75.55,TRUE,20190512,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
4115-NZRKS,Female,1,No,No,0,1,2,0,Electronic check,89.15,574.35,No,6.44,89.15,TRUE,20210212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4115-UMJFQ,Male,0,No,No,0,0,1,1,Bank transfer (automatic),35.75,"2,492.25",No,69.71,35.75,TRUE,20151112,FALSE,FALSE,FALSE,TRUE,FALSE,1 Year,No Phone Service,DSL
4116-IQRFR,Male,0,Yes,Yes,3,2,0,1,Credit card (automatic),24.1,73.10,No,3.03,24.10,TRUE,20210512,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
4116-TZAQJ,Female,0,No,No,0,1,2,0,Credit card (automatic),74.25,639.65,Yes,8.61,74.25,TRUE,20201212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4118-CEVPF,Female,1,No,No,0,2,2,1,Bank transfer (automatic),110.8,"3,836.30",No,34.62,110.80,TRUE,20181012,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4119-ZYPZY,Male,1,No,No,0,2,2,2,Electronic check,106.8,"7,623.20",No,71.38,106.80,TRUE,20150912,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
4121-AGSIN,Female,0,Yes,Yes,3,2,0,1,Credit card (automatic),24.5,"1,497.90",No,61.14,24.50,TRUE,20160712,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
4123-DVHPH,Male,0,Yes,No,1,2,2,0,Electronic check,88.05,801.30,No,9.10,88.05,TRUE,20201112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4123-FCVCB,Female,0,No,No,0,2,1,1,Mailed check,75.85,854.45,No,11.26,75.85,TRUE,20200912,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4124-MMETB,Male,0,No,No,0,2,2,0,Credit card (automatic),94.65,"2,104.55",Yes,22.24,94.65,TRUE,20191012,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4128-ETESU,Female,1,Yes,No,1,2,2,0,Electronic check,99.7,"4,747.20",No,47.61,99.70,TRUE,20170912,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4129-LYCOI,Female,0,No,Yes,2,2,2,2,Electronic check,104,"7,039.05",No,67.68,104.00,TRUE,20160112,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
4130-MZLCC,Female,0,No,No,0,1,1,0,Bank transfer (automatic),50.55,244.75,No,4.84,50.55,TRUE,20210412,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4132-KALRO,Female,0,No,No,0,2,2,0,Mailed check,100.85,399.25,No,3.96,100.85,TRUE,20210512,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4132-POCZS,Male,0,Yes,No,1,0,1,0,Electronic check,39.9,"2,020.90",No,50.65,39.90,TRUE,20170612,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4134-BSXLX,Male,0,Yes,No,1,1,1,0,Mailed check,60.9,"1,785.65",No,29.32,60.90,TRUE,20190312,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4135-FRWKJ,Female,1,Yes,Yes,3,2,1,1,Electronic check,76.25,"4,154.55",No,54.49,76.25,TRUE,20170212,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4137-BTIKL,Male,0,No,No,0,2,2,0,Mailed check,90.75,174.75,No,1.93,90.75,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4137-JOPHL,Female,0,No,No,0,1,2,2,Bank transfer (automatic),89.7,"4,304.50",No,47.99,89.70,TRUE,20170912,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,Fiber Optic
4138-NAXED,Male,0,No,No,0,2,2,0,Bank transfer (automatic),81,"4,085.75",No,50.44,81.00,TRUE,20170612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4139-DETXS,Female,0,Yes,Yes,3,0,1,2,Bank transfer (automatic),64.45,"4,528.00",No,70.26,64.45,TRUE,20151012,TRUE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
4139-JPIAM,Male,0,No,No,0,0,1,0,Credit card (automatic),44.45,"2,181.55",No,49.08,44.45,TRUE,20170712,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4139-SUGLD,Male,0,Yes,Yes,3,0,1,0,Bank transfer (automatic),35.4,"1,077.50",Yes,30.44,35.40,TRUE,20190212,FALSE,TRUE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4140-MUHUG,Female,1,No,No,0,1,2,0,Electronic check,86.85,220.95,Yes,2.54,86.85,TRUE,20210612,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4140-WJAWW,Female,0,No,No,0,1,0,0,Credit card (automatic),19.85,108.05,Yes,5.44,19.85,TRUE,20210312,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4143-HHPMK,Male,0,No,No,0,1,2,0,Electronic check,85.35,"4,338.60",Yes,50.83,85.35,TRUE,20170612,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4143-OOBWZ,Male,0,Yes,No,1,2,2,0,Electronic check,81.3,416.30,Yes,5.12,81.30,TRUE,20210312,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4145-UQXUQ,Female,1,No,No,0,1,2,0,Electronic check,92.1,729.95,Yes,7.93,92.10,TRUE,20210112,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4146-SVFUD,Male,0,No,No,0,1,1,0,Mailed check,44.6,44.60,No,1.00,44.60,TRUE,20210712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4154-AQUGT,Male,1,Yes,No,1,1,2,0,Bank transfer (automatic),89.05,"1,169.35",Yes,13.13,89.05,TRUE,20200712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4159-NAAIX,Female,0,No,No,0,2,2,2,Bank transfer (automatic),97.45,"6,253.00",No,64.17,97.45,TRUE,20160412,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
4160-AMJTL,Female,1,No,No,0,1,0,0,Electronic check,19.65,164.30,Yes,8.36,19.65,TRUE,20201212,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4163-HFTUK,Male,0,No,No,0,1,0,1,Electronic check,19.1,"1,007.80",No,52.76,19.10,TRUE,20170412,FALSE,FALSE,TRUE,FALSE,FALSE,1 Year,One Line,No Internet Service
4163-KIUHY,Male,0,No,No,0,2,0,0,Electronic check,25.6,901.25,No,35.21,25.60,TRUE,20180912,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,Two or More Lines,No Internet Service
4163-NCJAK,Female,0,Yes,No,1,2,0,1,Bank transfer (automatic),24.45,"1,066.15",No,43.61,24.45,TRUE,20180112,TRUE,FALSE,TRUE,FALSE,FALSE,1 Year,Two or More Lines,No Internet Service
4174-LPGTI,Female,0,Yes,Yes,3,1,1,1,Bank transfer (automatic),66.5,"2,728.60",Yes,41.03,66.50,TRUE,20180312,TRUE,TRUE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
4176-FXYBO,Male,0,Yes,No,1,2,2,0,Electronic check,109.55,"6,118.95",No,55.86,109.55,TRUE,20170112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4176-RELJR,Male,1,No,No,0,2,0,2,Credit card (automatic),25.1,"1,672.15",No,66.62,25.10,TRUE,20160212,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
4177-JPDFU,Male,0,No,No,0,0,1,0,Mailed check,34,442.45,No,13.01,34.00,TRUE,20200712,FALSE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4178-EGMON,Male,0,Yes,No,1,2,2,2,Credit card (automatic),88,"5,986.45",No,68.03,88.00,TRUE,20151212,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
4182-BGSIQ,Female,0,Yes,Yes,3,1,0,0,Bank transfer (automatic),19.8,196.75,No,9.94,19.80,TRUE,20201112,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4183-MYFRB,Female,0,No,No,0,1,2,0,Electronic check,90.05,"1,862.90",No,20.69,90.05,TRUE,20191212,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4183-WCSEP,Male,0,No,No,0,1,2,0,Electronic check,78.45,"2,435.15",Yes,31.04,78.45,TRUE,20190112,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4184-TJFAN,Female,1,Yes,Yes,3,1,2,0,Mailed check,88.3,273.75,Yes,3.10,88.30,TRUE,20210512,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4184-VODJZ,Male,0,Yes,Yes,3,2,2,1,Electronic check,91.35,"5,764.70",No,63.11,91.35,TRUE,20160512,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4186-ZBUEW,Female,0,No,No,0,2,1,1,Mailed check,70.7,"2,511.95",No,35.53,70.70,TRUE,20180912,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4187-CINZD,Female,1,No,No,0,1,2,1,Credit card (automatic),95.25,"4,424.20",Yes,46.45,95.25,TRUE,20171012,TRUE,TRUE,TRUE,TRUE,TRUE,1 Year,One Line,Fiber Optic
4188-FRABG,Male,0,Yes,No,1,2,2,0,Electronic check,103.05,"5,925.75",No,57.50,103.05,TRUE,20161112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4188-PCPIG,Female,0,Yes,No,1,1,1,2,Credit card (automatic),70.35,"4,124.65",No,58.63,70.35,TRUE,20161012,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,One Line,DSL
4189-NAKJS,Male,0,No,No,0,2,1,1,Credit card (automatic),51.55,"1,295.40",No,25.13,51.55,TRUE,20190712,FALSE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4190-MFLUW,Female,0,Yes,Yes,3,1,1,0,Credit card (automatic),55.2,528.35,Yes,9.57,55.20,TRUE,20201112,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4191-XOVOM,Male,0,No,No,0,2,2,0,Electronic check,105.4,"6,713.20",No,63.69,105.40,TRUE,20160512,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4192-GORJT,Male,0,Yes,No,1,1,2,0,Electronic check,94.45,498.10,Yes,5.27,94.45,TRUE,20210312,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4193-IBKSW,Male,0,Yes,Yes,3,2,0,2,Bank transfer (automatic),24.75,"1,769.60",No,71.50,24.75,TRUE,20150912,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
4193-ORFCL,Female,1,No,No,0,1,1,0,Mailed check,45.1,45.10,Yes,1.00,45.10,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4194-FJARJ,Female,0,Yes,Yes,3,2,1,2,Bank transfer (automatic),60,"3,273.95",No,54.57,60.00,TRUE,20170212,TRUE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,DSL
4194-WHFCB,Female,0,Yes,Yes,3,2,2,0,Bank transfer (automatic),96.65,"5,580.80",No,57.74,96.65,TRUE,20161112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4195-NZGTA,Female,0,No,No,0,0,1,0,Electronic check,25.25,25.25,No,1.00,25.25,TRUE,20210712,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4195-PNGZS,Male,0,Yes,Yes,3,2,0,2,Bank transfer (automatic),24.45,"1,718.20",No,70.27,24.45,TRUE,20151012,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
4195-SMMNX,Male,0,No,No,0,1,0,0,Mailed check,20.35,33.20,Yes,1.63,20.35,TRUE,20210712,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4198-VFOEA,Female,0,No,No,0,0,1,1,Mailed check,33.6,435.45,No,12.96,33.60,TRUE,20200812,TRUE,FALSE,FALSE,TRUE,FALSE,1 Year,No Phone Service,DSL
4199-QHJNM,Male,1,Yes,No,1,2,2,2,Bank transfer (automatic),102.9,"6,989.70",No,67.93,102.90,TRUE,20160112,FALSE,FALSE,TRUE,TRUE,TRUE,2 Year,Two or More Lines,Fiber Optic
4201-JMNGR,Female,1,No,No,0,1,1,0,Electronic check,55.8,55.80,Yes,1.00,55.80,TRUE,20210712,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4203-QGNZA,Female,0,No,Yes,2,1,0,0,Mailed check,20.25,535.35,No,26.44,20.25,TRUE,20190612,TRUE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4208-UFFGW,Male,1,No,No,0,1,1,0,Mailed check,44.95,85.15,Yes,1.89,44.95,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4210-QFJMF,Female,0,No,No,0,1,2,0,Electronic check,79.15,317.25,Yes,4.01,79.15,TRUE,20210412,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4211-MMAZN,Male,0,No,No,0,1,0,0,Mailed check,20.25,20.25,Yes,1.00,20.25,TRUE,20210712,FALSE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4213-HKBJO,Female,0,No,No,0,2,0,2,Credit card (automatic),25.7,826.10,No,32.14,25.70,TRUE,20181212,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
4220-TINQT,Female,0,Yes,No,1,2,2,0,Electronic check,106.35,"6,751.35",No,63.48,106.35,TRUE,20160512,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4223-BKEOR,Female,0,No,Yes,2,1,1,1,Mailed check,64.85,"1,336.80",No,20.61,64.85,TRUE,20191212,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,One Line,DSL
4223-WOZCM,Male,1,No,No,0,1,1,0,Mailed check,49.95,107.10,No,2.14,49.95,TRUE,20210612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4226-KKDON,Male,0,No,No,0,1,1,0,Electronic check,66.65,520.95,No,7.82,66.65,TRUE,20210112,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4227-OJHAL,Female,0,Yes,Yes,3,2,1,1,Credit card (automatic),73,"5,163.00",No,70.73,73.00,TRUE,20151012,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,DSL
4228-ZGYUW,Male,0,No,No,0,2,2,0,Electronic check,90.05,368.10,Yes,4.09,90.05,TRUE,20210412,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4229-CZMLL,Male,0,No,No,0,2,2,0,Electronic check,74.9,469.80,Yes,6.27,74.90,TRUE,20210212,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4231-LZUYM,Female,0,Yes,No,1,2,0,2,Bank transfer (automatic),25.65,"1,887.00",No,73.57,25.65,TRUE,20150712,TRUE,FALSE,TRUE,FALSE,FALSE,2 Year,Two or More Lines,No Internet Service
4232-JGKIY,Male,0,No,No,0,1,0,0,Electronic check,19.2,19.20,No,1.00,19.20,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4234-XTNEA,Male,0,No,No,0,1,2,0,Electronic check,79.95,174.45,No,2.18,79.95,TRUE,20210612,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4236-UJPWO,Female,0,No,No,0,0,1,0,Electronic check,24.5,46.40,No,1.89,24.50,TRUE,20210712,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4236-XPXAV,Female,0,Yes,Yes,3,1,2,0,Mailed check,99.15,465.05,Yes,4.69,99.15,TRUE,20210412,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4237-CLSMM,Male,0,Yes,No,1,1,0,0,Mailed check,20,38.00,No,1.90,20.00,TRUE,20210712,FALSE,FALSE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4237-RLAQD,Male,0,No,No,0,1,1,0,Mailed check,45.85,45.85,Yes,1.00,45.85,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4238-HFHSN,Male,1,Yes,No,1,2,2,0,Electronic check,82.15,"4,904.85",No,59.71,82.15,TRUE,20160912,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4238-JSSWH,Female,1,Yes,No,1,2,2,0,Bank transfer (automatic),102.05,"3,452.55",No,33.83,102.05,TRUE,20181112,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4248-HCETZ,Male,1,Yes,No,1,1,2,0,Mailed check,79.65,"2,365.15",Yes,29.69,79.65,TRUE,20190312,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4248-QPAVC,Female,1,Yes,No,1,2,2,0,Bank transfer (automatic),85.35,"1,463.45",Yes,17.15,85.35,TRUE,20200312,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4250-FDVOU,Female,0,No,No,0,1,1,0,Electronic check,56.25,389.10,Yes,6.92,56.25,TRUE,20210212,TRUE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4250-WAROZ,Male,1,Yes,Yes,3,2,2,0,Electronic check,93.25,"5,774.55",No,61.93,93.25,TRUE,20160712,FALSE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,Two or More Lines,Fiber Optic
4250-ZBWLV,Male,0,No,No,0,2,2,1,Electronic check,108.45,"7,176.55",Yes,66.17,108.45,TRUE,20160212,FALSE,TRUE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4254-QPEDE,Female,0,Yes,No,1,0,1,2,Credit card (automatic),66.25,"3,330.10",No,50.27,66.25,TRUE,20170612,TRUE,FALSE,FALSE,TRUE,FALSE,2 Year,No Phone Service,DSL
4255-DDUOU,Female,0,Yes,Yes,3,1,0,0,Mailed check,20.5,20.50,Yes,1.00,20.50,TRUE,20210712,TRUE,TRUE,TRUE,FALSE,FALSE,Month-to-Month,One Line,No Internet Service
4256-ZWTZI,Female,0,No,Yes,2,1,1,0,Mailed check,51,286.80,No,5.62,51.00,TRUE,20210312,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,DSL
4257-GAESD,Female,0,No,No,0,0,1,0,Credit card (automatic),45,298.70,No,6.64,45.00,TRUE,20210212,TRUE,FALSE,FALSE,TRUE,FALSE,Month-to-Month,No Phone Service,DSL
4273-MBHYA,Female,0,No,Yes,2,1,2,0,Electronic check,89.35,89.35,No,1.00,89.35,TRUE,20210712,TRUE,FALSE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4274-DRSQT,Female,0,No,No,0,2,2,1,Bank transfer (automatic),88.9,"6,000.10",No,67.49,88.90,TRUE,20160112,TRUE,FALSE,TRUE,TRUE,TRUE,1 Year,Two or More Lines,Fiber Optic
4274-OWWYO,Male,0,No,No,0,1,2,0,Electronic check,74.35,74.35,Yes,1.00,74.35,TRUE,20210712,FALSE,TRUE,TRUE,TRUE,TRUE,Month-to-Month,One Line,Fiber Optic
4277-BWBML,Male,0,Yes,Yes,3,1,0,2,Bank transfer (automatic),19.95,"1,322.85",No,66.31,19.95,TRUE,20160212,FALSE,FALSE,TRUE,FALSE,FALSE,2 Year,One Line,No Internet Service
